,restaurant_id,text,overall_rating,food_rating,ambience_rating,service_rating,value_rating,date
4022,75289,"This s my 5th visit. Worked in the West End for nearly 30 years. Only discovered this place a couple of years back. Absolutely love it. <br />Great service, great wine, great food. <br />Ignore the Chippie above it. Go down the spiral staircase and enjoy.",5,5.0,5.0,5.0,5.0,2018-12-10
4023,75289,"We were having a night out at the theatre and the Cork &amp; Bottle was the perfect choice for dinner, delicious food with tremendous selection of wine.",5,5.0,5.0,5.0,5.0,2018-01-27
4024,75289,Went here for my boyfriend&#039;s birthday and it was great.,5,5.0,5.0,5.0,5.0,2017-04-20
4025,75289,Lovely wines - a great atmosphere - helpful and friendly staff - great selection of cheeses and dessert wines,5,3.0,4.0,4.0,4.0,2016-10-10
4026,75289,Fab little wine bar out of the hustle of leciester square.  Great choice of wine by the bottle and some by the glass.,4,3.0,4.0,4.0,4.0,2015-09-05
4027,75289,"Simple Fair done very well, with a fabulous wine list. The only place to go pre theatre.",5,5.0,5.0,5.0,5.0,2014-03-15
4028,75289,"just off main road to Leicester square.A little bolt hole.Down the old stair case to a cosy bar- an oasis from madness of the main square 2 mins away.<br /><br />Old style, small, warm, comfortable old style wine bar/with wooden tables chairs.<br /><br />Few little alcoves, old wine bottles around.<br />Good staff,quick service.Can sit at bar for drink,wait for people to turn up.<br />Good for theatres and Cinemas a short walk away.",4,4.0,4.0,4.0,4.0,2012-11-15
4029,249024,Fantastic experience. Great service and fab food.,5,5.0,5.0,5.0,4.0,2021-08-01
4030,249024,"Services was lovely, decor was cute but I would not return…not because it was freezing outside but the food was such a let down and overpriced. Oysters delicious the rest wouldn’t bother way overpriced and not good at all had lobster roll OMG if I was a chef I would be embarrassed to serve it and scallop ceviche bland and who decided to add passion fruit seeds (facepalm emoji)",3,2.0,3.0,5.0,3.0,2021-05-05
4031,217230,"Sadly this was a very underwhelming experience.  The chicken makhani was a nice dish but was too spicy.  The wood portions were very small and there wasn’t an option to select pani Puri and samosa chaat their own, which made the menu very limited for my dietary requirements.  Would not be revisiting.",1,2.0,1.0,1.0,1.0,2021-07-24
4032,170298,"Firstly I want to say that the staff were so lovely at the restaurant and that it’s location is so lovely and fantastic. <br /><br />The food was served promptly, and the food was sensational, as a vegetarian I was spoilt for choice and the veggie options were so flavourful and tasty!!<br /><br />I would recommend anyone to go!",5,5.0,5.0,5.0,5.0,2021-07-31
4033,170298,"Fantastic restaurant, fantastic food and great service. Me and my wife came here for a pre theatre meal and absolutely loved it. The shaking beef and mr chang rolls were amazing and the wine overlooking Charlotte Street created a very nice atmosphere in a cosy candle lit room. The building was fascinating as having a Chinese restaurant in such an old British building was quite the experience. Would most definitely recommend The House of Ho to anyone.",5,5.0,5.0,5.0,4.0,2019-10-30
4034,159372,Decent night out,4,4.0,4.0,5.0,3.0,2021-07-22
4035,159372,Really good experience for my bday- good vibes and good music<br />Was very pricey though- my friend ordered a g&amp;t and the waiter got her the most expensive one... but apart from that we had a great time,5,5.0,5.0,4.0,4.0,2019-04-27
4036,93309,"Amazing food, super polite and quick service. One of my new favorite restaurants in London!",5,5.0,5.0,5.0,5.0,2021-07-25
4037,93309,"Lovely place , amazing food",5,5.0,4.0,4.0,3.0,2019-09-02
4038,93309,Great food and good service,5,5.0,4.0,5.0,4.0,2019-03-25
4039,93309,Fantastic!,5,5.0,5.0,5.0,5.0,2018-11-28
4040,93309,We love Coya. What else is there to say - except the Chilean sea bass iron pot is a must try.....,5,5.0,5.0,5.0,4.0,2018-09-05
4041,93309,It was an excellent experience . Incredible food and incredible staff.,5,5.0,5.0,5.0,5.0,2018-06-03
4042,93309,"Great vibe and service, nice chevice and excellently cooked ribeye it was a very live Saturday night out.",4,4.0,4.0,5.0,4.0,2018-02-17
4043,93309,The table was in a very bad place.,4,4.0,4.0,3.0,4.0,2017-11-20
4044,93309,"Very good service, value for money. My husband and I had a very good time over dinner!",5,5.0,4.0,5.0,5.0,2017-08-07
4045,93309,Too loud and dark but the food was fantastic.,4,5.0,3.0,4.0,3.0,2017-03-15
4046,93309,"Great food and music! The desserts and the Ceviche were the highlights, along with the great tropical music",4,5.0,4.0,5.0,4.0,2016-12-10
4047,93309,"We ordered the tasting menu. Food was outstanding. However, we were rushed as each table booking is only for 2 hours.  On at least 3 occasions we were asked to eat faster so that the table could be turned over at the end of our two hour slot. Indeed, my drink was removed before I had even finished drinking it!  My advice would be do not order the tasting menu or a lot of food if you are a slow eater.",4,4.0,3.0,2.0,3.0,2016-08-11
4048,93309,"I cannot speak highly enough of our recent experience at Coya.  We opted for the tasting menu in order to try as many items as possible.  The ceviche dishes were second to none - and we have eaten a lot of ceviche!  We were also very impressed with the grilled items coming off the charcoal barbecue - the spicy beef fillet was bordering on tartare and just melted in the mouth and the broccoli took on the smoky flavours of the coals and raised broccoli to another level.  We were convinced that nothing could beat the beef fillet - until we tried the sea bass.  It was slightly caramelised and hands down some of the best sea bass I have ever had.  Dessert was a pure indulgence with chocolate and passion fruit options on the same plate.  Don&#039;t forget to wash everything down with a few pisco sours.<br /><br />Fantastic service and great, upscale atmosphere to match the food.",5,5.0,5.0,5.0,5.0,2016-02-12
4049,93309,The venue is really cool and with a great hippe. Service is friendly but extremely slow for the amount of people running around. Good was good even when the grilled a Corvina could welcome some more flavorful. Coming from somebody who barely eats salt. Founded it a bit overpriced for the portions. However Seems that the place is absolutely the place to be!,3,4.0,4.0,3.0,3.0,2015-07-12
4050,93309,This was my first visit to Coya and I just loved it! The food was fantastic and the waiter made some excellent recommendations.<br />The staff was incredibly helpful and the whole flair of the restaurant / bar was amazing! <br />I also loved the live music and I really cannot wait for my next visit,5,5.0,5.0,5.0,4.0,2014-12-30
4051,93309,I have eaten in Coya twice before now. I booked with friends for 6pm. I was unfortunately a few minutes late but by the time I arrived my friends had almost been forced to order! Not quite with a gun at their heads but not far behind! There was no mention of the 2 hour window on booking or on reconfirming my reservation. The service was rushed and the wrong side of efficient i.e. rude.<br /><br />Restaurants who treat paying customers like this do not deserve their success. But Coya was packed with young things paying handsomely for their dates. My friends well have the means to eat in Coya every night if they so wish but I doing that they will after this experience. To be fair the manager did make amends and was courteous and helpful.,3,4.0,3.0,2.0,3.0,2014-03-07
4052,127566,"An excellent atmospheric lounge bar serving a wide range of drinks and cocktails. The table service was efficient and attentive. As a lounge bar it serves a selection of bar snacks, but is an ideal location for a pre-dinner drink.",5,4.0,5.0,5.0,4.0,2021-07-30
4053,127566,"A beautiful bar, but pricey. The cocktails are very &quot;experimental&quot; and maybe we choose badly but neither of us was wowed by the ones we had (2 each).",4,3.0,5.0,5.0,3.0,2018-06-07
4054,121920,Excellent Restaurant and great service,5,5.0,5.0,5.0,5.0,2021-06-30
4055,121920,"Spent the last night of a two week trip across Europe having dinner here while in London and this was easily the best meal of our vacation - even better than a few Michelin star rated restaurants we had visited previously on our trip.   We ordered the tasting menu with the prestige wine pairing and my party of three was unanimous that everything was excellent - not a single misstep.  I rarely give 5 star ratings on here but the night I was there I just could not find a fault with this restaurant, probably my best dining experience this year so far.  I will say that the service is more towards the formal end of the spectrum rather than casual but it&#039;s not stuffy or pretentious; more of a Gallic precision and correctness while still understanding that the customer comes first.  The only puzzling thing was how I was able to get a reservation on such short notice - are Londoners really that spoiled for choice?",5,5.0,5.0,5.0,4.0,2018-10-19
4056,121920,"Great food and love the concept of the wine pairing suggestion! The wines were all delicious and the food very well cooked.  It&#039;s a bit on the quieter side in the restaurant, but a generally positive vibe!",4,4.0,4.0,4.0,4.0,2016-09-21
4057,162807,Lovely food with a great ambiance,5,5.0,5.0,5.0,5.0,2021-07-31
4058,162807,Good value for location and quality. Excellent service.<br />I’ll come back,4,4.0,4.0,5.0,3.0,2018-11-28
4059,166563,Visited here before Magic Mike Live. The location made it perfect for pre drinks with someone who was in a wheelchair. <br /><br />The staff couldn’t have been more helpful.,5,5.0,5.0,5.0,5.0,2021-07-31
4060,166563,Overpriced for what it is. Okay venue. Good for pre casino or show only,2,2.0,3.0,3.0,2.0,2019-01-18
4061,69919,Great location and good food. Relaxing environment,5,5.0,5.0,5.0,5.0,2021-07-18
4062,69919,"Very good Italian food, not too pricey. Nice service and relaxed atmosphere",4,5.0,4.0,5.0,5.0,2019-05-25
